File,Line,Index,Context
wiki/Lydia_VillaKomaroff.html,235,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
wiki/Lydia_VillaKomaroff.html,318,1031,"a href=""https://www.wikidata.org/wiki/Q15989718"" title=""Link to "
wiki/Lydia_VillaKomaroff.html,318,1081,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
wiki/Lydia_VillaKomaroff.html,318,1125," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
wiki/Lydia_VillaKomaroff.html,335,124,"><a href=""https://www.wikidata.org/wiki/Q15989718#sitelinks-wiki"
wiki/Sudanese_pound.html,44,102,"ble class=""plainlinks metadata ambox ambox-content ambox-Update"""
wiki/Sudanese_pound.html,47,419,"Ambox_current_red.svg.png 2x"" data-file-width=""360"" data-file-he"
wiki/Sudanese_pound.html,47,441,"png 2x"" data-file-width=""360"" data-file-height=""290"" /></div>"
wiki/Sudanese_pound.html,60,391,"SUDAN.png/504px-SUDAN.png 2x"" data-file-width=""1193"" data-file-h"
wiki/Sudanese_pound.html,60,414,"ng 2x"" data-file-width=""1193"" data-file-height=""568"" /></a>"
wiki/Sudanese_pound.html,99,397,"6px-Flag_of_Sudan.svg.png 2x"" data-file-width=""600"" data-file-he"
wiki/Sudanese_pound.html,99,419,"png 2x"" data-file-width=""600"" data-file-height=""300"" />&#160;</s"
wiki/Sudanese_pound.html,174,29,"<table class=""plainlinks metadata ambox mbox-small-left ambox-c"
wiki/Sudanese_pound.html,176,488,"_letter_w_cropped.svg.png 2x"" data-file-width=""44"" data-file-hei"
wiki/Sudanese_pound.html,176,509,".png 2x"" data-file-width=""44"" data-file-height=""31"" /></a></td>"
wiki/Sudanese_pound.html,201,580,"_1_pound_1987_obverse.jpg 2x"" data-file-width=""1927"" data-file-h"
wiki/Sudanese_pound.html,201,603,"pg 2x"" data-file-width=""1927"" data-file-height=""963"" /></a><a hr"
wiki/Sudanese_pound.html,201,1148,"_1_pound_1987_reverse.jpg 2x"" data-file-width=""1922"" data-file-h"
wiki/Sudanese_pound.html,201,1171,"pg 2x"" data-file-width=""1922"" data-file-height=""960"" /></a></td>"
wiki/Sudanese_pound.html,443,475,"0px-Flag_of_Sudan.svg.png 2x"" data-file-width=""600"" data-file-he"
wiki/Sudanese_pound.html,443,497,"png 2x"" data-file-width=""600"" data-file-height=""300"" /></a> <a h"
wiki/Sudanese_pound.html,1119,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
wiki/Sudanese_pound.html,1202,1007,"a href=""https://www.wikidata.org/wiki/Q271206"" title=""Link to co"
wiki/Sudanese_pound.html,1202,1055,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
wiki/Sudanese_pound.html,1202,1099," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
wiki/Sudanese_pound.html,1227,125,"><a href=""https://www.wikidata.org/wiki/Q271206#sitelinks-wikipe"
wiki/Exploratorium_(film).html,89,169,""" title=""IMDb"">Internet Movie Database</a></li>"
wiki/Exploratorium_(film).html,92,18,"<table class=""metadata plainlinks stub"" role=""presen"
wiki/Exploratorium_(film).html,94,376,"ce.png/80px-P_Science.png 2x"" data-file-width=""625"" data-file-he"
wiki/Exploratorium_(film).html,94,398,"png 2x"" data-file-width=""625"" data-file-height=""562"" /></a></td>"
wiki/Exploratorium_(film).html,106,18,"<table class=""metadata plainlinks stub"" role=""presen"
wiki/Exploratorium_(film).html,108,395,"g/60px-Shortfilm2.svg.png 2x"" data-file-width=""48"" data-file-hei"
wiki/Exploratorium_(film).html,108,416,".png 2x"" data-file-width=""48"" data-file-height=""48"" /></a></td>"
wiki/Exploratorium_(film).html,157,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
wiki/Exploratorium_(film).html,240,1031,"a href=""https://www.wikidata.org/wiki/Q5421347"" title=""Link to c"
wiki/Exploratorium_(film).html,240,1080,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
wiki/Exploratorium_(film).html,240,1124," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
wiki/Exploratorium_(film).html,257,124,"><a href=""https://www.wikidata.org/wiki/Q5421347#sitelinks-wikip"
wiki/Foulonia.html,83,203,"e <a href=""/wiki/Paleobiology_Database"" title=""Paleobiology Data"
wiki/Foulonia.html,83,233,"Database"" title=""Paleobiology Database"">Paleobiology Database</a"
wiki/Foulonia.html,83,256,"iology Database"">Paleobiology Database</a></li>"
wiki/Foulonia.html,85,18,"<table class=""metadata plainlinks stub"" role=""presen"
wiki/Foulonia.html,87,446,"x-Olenoides_typicalis.png 2x"" data-file-width=""399"" data-file-he"
wiki/Foulonia.html,87,468,"png 2x"" data-file-width=""399"" data-file-height=""629"" /></a></td>"
wiki/Foulonia.html,136,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
wiki/Foulonia.html,219,983,"a href=""https://www.wikidata.org/wiki/Q5474213"" title=""Link to c"
wiki/Foulonia.html,219,1032,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
wiki/Foulonia.html,219,1076," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
wiki/Foulonia.html,236,124,"><a href=""https://www.wikidata.org/wiki/Q5474213#sitelinks-wikip"
wiki/Reb_Russell.html,50,222,"jpg"" width=""206"" height=""386"" data-file-width=""206"" data-file-he"
wiki/Reb_Russell.html,50,244,"t=""386"" data-file-width=""206"" data-file-height=""386"" /></a></td>"
wiki/Reb_Russell.html,284,18,"<table class=""metadata plainlinks stub"" role=""presen"
wiki/Reb_Russell.html,286,429,"x-Baseball_%28crop%29.jpg 2x"" data-file-width=""1697"" data-file-h"
wiki/Reb_Russell.html,286,452,"pg 2x"" data-file-width=""1697"" data-file-height=""1644"" /></a> <sp"
wiki/Reb_Russell.html,286,1057,"the_United_States.svg.png 2x"" data-file-width=""1235"" data-file-h"
wiki/Reb_Russell.html,286,1080,"ng 2x"" data-file-width=""1235"" data-file-height=""650"" /></a><span"
wiki/Reb_Russell.html,286,1672,"r_app_Login_Manager_2.png 2x"" data-file-width=""170"" data-file-he"
wiki/Reb_Russell.html,286,1694,"png 2x"" data-file-width=""170"" data-file-height=""170"" /></a></spa"
wiki/Reb_Russell.html,335,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
wiki/Reb_Russell.html,418,995,"a href=""https://www.wikidata.org/wiki/Q7301581"" title=""Link to c"
wiki/Reb_Russell.html,418,1044,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
wiki/Reb_Russell.html,418,1088," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
wiki/Reb_Russell.html,435,124,"><a href=""https://www.wikidata.org/wiki/Q7301581#sitelinks-wikip"
wiki/Miltochrista_fuscozonata.html,50,552,"ochrista_fuscozonata1.jpg 2x"" data-file-width=""1024"" data-file-h"
wiki/Miltochrista_fuscozonata.html,50,575,"pg 2x"" data-file-width=""1024"" data-file-height=""682"" /></a></td>"
wiki/Miltochrista_fuscozonata.html,53,440,"n.png"" width=""16"" height=""16"" data-file-width=""16"" data-file-hei"
wiki/Miltochrista_fuscozonata.html,53,461,"ght=""16"" data-file-width=""16"" data-file-height=""16"" /></a></span"
wiki/Miltochrista_fuscozonata.html,104,18,"<table class=""metadata plainlinks stub"" role=""presen"
wiki/Miltochrista_fuscozonata.html,154,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
wiki/Miltochrista_fuscozonata.html,237,1047,"a href=""https://www.wikidata.org/wiki/Q6860883"" title=""Link to c"
wiki/Miltochrista_fuscozonata.html,237,1096,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
wiki/Miltochrista_fuscozonata.html,237,1140," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
wiki/Miltochrista_fuscozonata.html,262,125,"><a href=""https://www.wikidata.org/wiki/Q6860883#sitelinks-wikip"
wiki/Luvvie_Darling.html,153,18,"<table class=""metadata plainlinks stub"" role=""presen"
wiki/Luvvie_Darling.html,155,423,"px-Speech_balloon.svg.png 2x"" data-file-width=""525"" data-file-he"
wiki/Luvvie_Darling.html,155,445,"png 2x"" data-file-width=""525"" data-file-height=""425"" /></a></td>"
wiki/Luvvie_Darling.html,202,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
wiki/Luvvie_Darling.html,285,1007,"a href=""https://www.wikidata.org/wiki/Q16997119"" title=""Link to "
wiki/Luvvie_Darling.html,285,1057,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
wiki/Luvvie_Darling.html,285,1101," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
wiki/Luvvie_Darling.html,302,124,"><a href=""https://www.wikidata.org/wiki/Q16997119#sitelinks-wiki"
wiki/Amborella.html,6,543,"ith local link same as on Wikidata"",""Monotypic angiosperm genera"
wiki/Amborella.html,50,512,"-Amborella_trichopoda.jpg 2x"" data-file-width=""3200"" data-file-h"
wiki/Amborella.html,50,535,"pg 2x"" data-file-width=""3200"" data-file-height=""2400"" /></a></td"
wiki/Amborella.html,53,437,"n.png"" width=""16"" height=""16"" data-file-width=""16"" data-file-hei"
wiki/Amborella.html,53,458,"ght=""16"" data-file-width=""16"" data-file-height=""16"" /></a></span"
wiki/Amborella.html,119,687,"065968016%29_fragment.jpg 2x"" data-file-width=""887"" data-file-he"
wiki/Amborella.html,119,709,"jpg 2x"" data-file-width=""887"" data-file-height=""697"" /></a>"
wiki/Amborella.html,315,489,"mborella_trichopoda_1.jpg 2x"" data-file-width=""2000"" data-file-h"
wiki/Amborella.html,315,512,"pg 2x"" data-file-width=""2000"" data-file-height=""1525"" /></a></di"
wiki/Amborella.html,325,488,"mborella_trichopoda_5.jpg 2x"" data-file-width=""1200"" data-file-h"
wiki/Amborella.html,325,511,"pg 2x"" data-file-width=""1200"" data-file-height=""1471"" /></a></di"
wiki/Amborella.html,351,210,"borella.org"">Amborella Genome Database</a></span></li>"
wiki/Amborella.html,370,1397,"g/18px-Lock-green.svg.png 2x"" data-file-width=""512"" data-file-he"
wiki/Amborella.html,370,1419,"png 2x"" data-file-width=""512"" data-file-height=""813"" /></span></"
wiki/Amborella.html,371,1673,"g/18px-Lock-green.svg.png 2x"" data-file-width=""512"" data-file-he"
wiki/Amborella.html,371,1695,"png 2x"" data-file-width=""512"" data-file-height=""813"" /></span></"
wiki/Amborella.html,376,421,"59px-Commons-logo.svg.png 2x"" data-file-width=""1024"" data-file-h"
wiki/Amborella.html,376,444,"ng 2x"" data-file-width=""1024"" data-file-height=""1376"" /></a></td"
wiki/Amborella.html,391,104,"ot;""><a href=""https://www.wikidata.org/wiki/Wikidata:WikiProject"
wiki/Amborella.html,391,122,"s://www.wikidata.org/wiki/Wikidata:WikiProject_Taxonomy"" class="""
wiki/Amborella.html,391,174,"omy"" class=""extiw"" title=""wikidata:Wikidata:WikiProject Taxonomy"
wiki/Amborella.html,391,183,"s=""extiw"" title=""wikidata:Wikidata:WikiProject Taxonomy"">Taxon i"
wiki/Amborella.html,449,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
wiki/Amborella.html,449,1268,"local_link_same_as_on_Wikidata"" title=""Category:Commons category"
wiki/Amborella.html,449,1338,"local link same as on Wikidata"">Commons category with local link"
wiki/Amborella.html,449,1392,local link same as on Wikidata</a></li></ul></div></div>				<div
wiki/Amborella.html,532,987,"a href=""https://www.wikidata.org/wiki/Q310470"" title=""Link to co"
wiki/Amborella.html,532,1035,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
wiki/Amborella.html,532,1079," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
wiki/Amborella.html,557,125,"><a href=""https://www.wikidata.org/wiki/Q310470#sitelinks-wikipe"
wiki/List_of_Bratz_episodes.html,43,102,"ble class=""plainlinks metadata ambox ambox-content ambox-Refimpr"
wiki/List_of_Bratz_episodes.html,46,441,"Question_book-new.svg.png 2x"" data-file-width=""512"" data-file-he"
wiki/List_of_Bratz_episodes.html,46,463,"png 2x"" data-file-width=""512"" data-file-height=""399"" /></a></div"
wiki/List_of_Bratz_episodes.html,627,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
wiki/List_of_Bratz_episodes.html,710,1039,"a href=""https://www.wikidata.org/wiki/Q16987985"" title=""Link to "
wiki/List_of_Bratz_episodes.html,710,1089,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
wiki/List_of_Bratz_episodes.html,710,1133," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
wiki/List_of_Bratz_episodes.html,727,124,"><a href=""https://www.wikidata.org/wiki/Q16987985#sitelinks-wiki"
wiki/Canyamars.html,6,435,"ith page title same as on Wikidata"",""Coordinates on Wikidata"",""T"
wiki/Canyamars.html,6,461,"Wikidata"",""Coordinates on Wikidata"",""Towns in Spain""],""wgBreakFr"
wiki/Canyamars.html,45,516,"Sant_Esteve_Canyamars.JPG 2x"" data-file-width=""1920"" data-file-h"
wiki/Canyamars.html,45,539,"PG 2x"" data-file-width=""1920"" data-file-height=""2560"" /></a>"
wiki/Canyamars.html,64,586,"mars_SantEsteve_Absis.JPG 2x"" data-file-width=""1536"" data-file-h"
wiki/Canyamars.html,64,609,"PG 2x"" data-file-width=""1536"" data-file-height=""2048"" /></a></di"
wiki/Canyamars.html,74,601,"rs_PlasaDeLaGermandat.JPG 2x"" data-file-width=""2048"" data-file-h"
wiki/Canyamars.html,74,624,"PG 2x"" data-file-width=""2048"" data-file-height=""1536"" /></a></di"
wiki/Canyamars.html,84,712,"andat_MonumentSardana.JPG 2x"" data-file-width=""1536"" data-file-h"
wiki/Canyamars.html,84,735,"PG 2x"" data-file-width=""1536"" data-file-height=""2048"" /></a></di"
wiki/Canyamars.html,94,524,"nia_Canyamars_Entrada.JPG 2x"" data-file-width=""2048"" data-file-h"
wiki/Canyamars.html,94,547,"PG 2x"" data-file-width=""2048"" data-file-height=""1536"" /></a></di"
wiki/Canyamars.html,104,481,"Sanctuari_el_corredor.JPG 2x"" data-file-width=""768"" data-file-he"
wiki/Canyamars.html,104,503,"JPG 2x"" data-file-width=""768"" data-file-height=""1024"" /></a></di"
wiki/Canyamars.html,115,421,"59px-Commons-logo.svg.png 2x"" data-file-width=""1024"" data-file-h"
wiki/Canyamars.html,115,444,"ng 2x"" data-file-width=""1024"" data-file-height=""1376"" /></a></td"
wiki/Canyamars.html,119,434,"aps, aerial photos, and other data for this location""><span clas"
wiki/Canyamars.html,119,689,"aps, aerial photos, and other data for this location"">41.6014889"
wiki/Canyamars.html,153,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
wiki/Canyamars.html,153,475,"page_title_same_as_on_Wikidata"" title=""Category:Commons category"
wiki/Canyamars.html,153,545,"page title same as on Wikidata"">Commons category with page title"
wiki/Canyamars.html,153,599,"page title same as on Wikidata</a></li><li><a href=""/wiki/Catego"
wiki/Canyamars.html,153,659,"tegory:Coordinates_on_Wikidata"" title=""Category:Coordinates on W"
wiki/Canyamars.html,153,700,"tegory:Coordinates on Wikidata"">Coordinates on Wikidata</a></li>"
wiki/Canyamars.html,153,725,"idata"">Coordinates on Wikidata</a></li></ul></div></div>				<div"
wiki/Canyamars.html,236,987,"a href=""https://www.wikidata.org/wiki/Q5034164"" title=""Link to c"
wiki/Canyamars.html,236,1036,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
wiki/Canyamars.html,236,1080," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
wiki/Canyamars.html,261,125,"><a href=""https://www.wikidata.org/wiki/Q5034164#sitelinks-wikip"
wiki/Kenny_Cordray.html,49,511,"-Kenny_Music_Pics_006.jpg 2x"" data-file-width=""1937"" data-file-h"
wiki/Kenny_Cordray.html,49,534,"pg 2x"" data-file-width=""1937"" data-file-height=""2798"" /></a></td"
wiki/Kenny_Cordray.html,136,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
wiki/Kenny_Cordray.html,219,1003,"a href=""https://www.wikidata.org/wiki/Q6391015"" title=""Link to c"
wiki/Kenny_Cordray.html,219,1052,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
wiki/Kenny_Cordray.html,219,1096," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
wiki/Kenny_Cordray.html,236,124,"><a href=""https://www.wikidata.org/wiki/Q6391015#sitelinks-wikip"
wiki/How_Can_We_Hang_On_to_a_Dream3F.html,43,102,"ble class=""plainlinks metadata ambox ambox-content ambox-Unrefer"
wiki/How_Can_We_Hang_On_to_a_Dream3F.html,46,441,"Question_book-new.svg.png 2x"" data-file-width=""512"" data-file-he"
wiki/How_Can_We_Hang_On_to_a_Dream3F.html,46,463,"png 2x"" data-file-width=""512"" data-file-height=""399"" /></a></div"
wiki/How_Can_We_Hang_On_to_a_Dream3F.html,228,40,"atlinks"" class=""catlinks"" data-mw=""interface""><div id=""mw-normal"
wiki/How_Can_We_Hang_On_to_a_Dream3F.html,311,1079,"a href=""https://www.wikidata.org/wiki/Q5917487"" title=""Link to c"
wiki/How_Can_We_Hang_On_to_a_Dream3F.html,311,1128,"itle=""Link to connected data repository item [g]"" accesskey=""g"">"
wiki/How_Can_We_Hang_On_to_a_Dream3F.html,311,1172," [g]"" accesskey=""g"">Wikidata item</a></li><li id=""t-cite""><a hre"
wiki/How_Can_We_Hang_On_to_a_Dream3F.html,328,124,"><a href=""https://www.wikidata.org/wiki/Q5917487#sitelinks-wikip"
wiki/Siege_of_Valenciennes_(1793).html,6,486,"k number"",""Coordinates on Wikidata"",""Flanders Campaign 1793–94"","
wiki/Siege_of_Valenciennes_(1793).html,52,1274,"_York%2C_25_July_1793.jpg 2x"" data-file-width=""559"" data-file-he"
wiki/Siege_of_Valenciennes_(1793).html,52,1296,"jpg 2x"" data-file-width=""559"" data-file-height=""407"" /></a><br /"
wiki/Siege_of_Valenciennes_(1793).html,77,480,"px-Flag_of_France.svg.png 2x"" data-file-width=""900"" data-file-he"
wiki/Siege_of_Valenciennes_(1793).html,77,502,"png 2x"" data-file-width=""900"" data-file-height=""600"" /></a></spa"
wiki/Siege_of_Valenciennes_(1793).html,78,566,"he_United_Kingdom.svg.png 2x"" data-file-width=""1200"" data-file-h"
wiki/Siege_of_Valenciennes_(1793).html,78,589,"ng 2x"" data-file-width=""1200"" data-file-height=""600"" /></a></spa"
wiki/Siege_of_Valenciennes_(1793).html,79,686,"_%28after_1400%29.svg.png 2x"" data-file-width=""600"" data-file-he"
wiki/Siege_of_Valenciennes_(1793).html,79,708,"png 2x"" data-file-width=""600"" data-file-height=""400"" /></a></spa"
wiki/Siege_of_Valenciennes_(1793).html,80,626,"_Provinz_Hannover.svg.png 2x"" data-file-width=""600"" data-file-he"
wiki/Siege_of_Valenciennes_(1793).html,80,648,"png 2x"" data-file-width=""600"" data-file-height=""400"" /></a></spa"
wiki/Siege_of_Valenciennes_(1793).html,86,480,"px-Flag_of_France.svg.png 2x"" data-file-width=""900"" data-file-he"
wiki/Siege_of_Valenciennes_(1793).html,86,502,"png 2x"" data-file-width=""900"" data-file-height=""600"" /></a></spa"
wiki/Siege_of_Valenciennes_(1793).html,87,566,"he_United_Kingdom.svg.png 2x"" data-file-width=""1200"" data-file-h"
wiki/Siege_of_Valenciennes_(1793).html,87,589,"ng 2x"" data-file-width=""1200"" data-file-height=""600"" /></a></spa"
wiki/Siege_of_Valenciennes_(1793).html,88,686,"_%28after_1400%29.svg.png 2x"" data-file-width=""600"" data-file-he"
wiki/Siege_of_Valenciennes_(1793).html,88,708,"png 2x"" data-file-width=""600"" data-file-height=""400"" /></a></spa"
wiki/Siege_of_Valenciennes_(1793).html,404,351,"50.3581_N_3.5233_E_source:wikidata""><span class=""geo-nondefault"""
wiki/Siege_of_Valenciennes_(1793).html,404,446,"aps, aerial photos, and other data for this location""><span clas"
wiki/Siege_of_Valenciennes_(1793).html,404,693,"aps, aerial photos, and other data for this location"">50.3581°N "
